block,table2,activity,CAT,column,dtype,spaces,width,start,stop,table,default,model_min,model_max,target,lower,upper,min,max,units,definition
PERLND,NIT-FLAGS,NITR,NITR,NUPTFG,I,2,5,35,40,NIT-FLAGS,0,,,,,,,,,
PERLND,NIT-FLAGS,NITR,NITR,FIXNFG,I,2,5,40,45,NIT-FLAGS,0,,,,,,,,,
PERLND,NIT-FLAGS,NITR,NITR,AMVOFG,I,2,5,45,50,NIT-FLAGS,0,,,,,,,,,
PERLND,NIT-FLAGS,NITR,NITR,ALPNFG,I,2,5,50,55,NIT-FLAGS,0,,,,,,,,,
PERLND,NIT-FLAGS,NITR,NITR,VNPRFG,I,2,5,55,60,NIT-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,OPNID,C,2,8,2,10,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(1),I,2,3,11,14,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(2),I,2,3,14,17,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(3),I,2,3,18,21,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(4),I,2,3,21,24,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(5),I,2,3,26,29,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(6),I,2,3,29,32,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(7),I,2,3,33,36,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(8),I,2,3,36,39,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(9),I,2,3,41,44,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(10),I,2,3,44,47,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(11),I,2,3,48,51,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-AD-FLAGS,NITR,FLAGS,NIADFG(12),I,2,3,51,54,NIT-AD-FLAGS,0,,,,,,,,,
PERLND,NIT-UPTAKE,NITR,NITR,OPNID,C,2,8,2,10,NIT-UPTAKE,0,,,,,,,,,
PERLND,NIT-UPTAKE,NITR,NITR,SKPLN,R,2,10,10,20,NIT-UPTAKE,0,,,,,,,,,
PERLND,NIT-UPTAKE,NITR,NITR,UKPLN,R,2,10,20,30,NIT-UPTAKE,0,,,,,,,,,
PERLND,NIT-UPTAKE,NITR,NITR,LKPLN,R,2,10,30,40,NIT-UPTAKE,0,,,,,,,,,
PERLND,NIT-UPTAKE,NITR,NITR,AKPLN,R,2,10,40,50,NIT-UPTAKE,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,OPNID,C,2,8,2,10,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLJAN,R,2,5,10,15,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLFEB,R,2,5,15,20,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLMAR,R,2,5,20,25,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLAPR,R,2,5,25,30,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLMAY,R,2,5,30,35,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLJUN,R,2,5,35,40,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLJUL,R,2,5,40,45,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLAUG,R,2,5,45,50,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLSEP,R,2,5,50,55,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLOCT,R,2,5,55,60,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLNOV,R,2,5,60,65,MON-NITUPT,0,,,,,,,,,
PERLND,MON-NITUPT,NITR,NITR,KPLDEC,R,2,5,65,70,MON-NITUPT,0,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,OPNID,C,2,8,2,10,NIT-FSTGEN,0,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,NO3UTF,R,2,5,10,15,NIT-FSTGEN,1,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,NH4UTF,R,2,5,15,20,NIT-FSTGEN,0,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THPLN,R,2,5,20,25,NIT-FSTGEN,1.07,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKDSA,R,2,5,25,30,NIT-FSTGEN,1.05,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKADA,R,2,5,30,35,NIT-FSTGEN,1.05,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKIMN,R,2,5,35,40,NIT-FSTGEN,1.07,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKAM,R,2,5,40,45,NIT-FSTGEN,1.07,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKDNI,R,2,5,45,50,NIT-FSTGEN,1.07,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKNI,R,2,5,50,55,NIT-FSTGEN,1.05,,,,,,,,,
PERLND,NIT-FSTGEN,NITR,NITR,THKIMA,R,2,5,55,60,NIT-FSTGEN,1.07,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,OPNID,C,2,8,2,10,NIT-FSTPM,,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KDSAM,R,2,10,10,20,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KADAM,R,2,10,20,30,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KIMNI,R,2,10,30,40,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KAM,R,2,10,40,50,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KDNI,R,2,10,50,60,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KNI,R,2,10,60,70,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-FSTPM,NITR,NITR,KIMAM,R,2,10,70,80,NIT-FSTPM,0,,,,,,,,,
PERLND,NIT-CMAX,NITR,NITR,OPNID,C,2,8,2,10,NIT-CMAX,0,,,,,,,,,
PERLND,NIT-CMAX,NITR,NITR,CMAX,R,2,10,10,20,NIT-CMAX,0,,,,,,,,,
PERLND,NIT-SVALPM,NITR,NITR,OPNID,C,2,8,2,10,NIT-SVALPM,0,,,,,,,,,
PERLND,NIT-SVALPM,NITR,NITR,XFIX,R,2,10,10,20,NIT-SVALPM,0,,,,,,,,,
PERLND,NIT-SVALPM,NITR,NITR,K1,R,2,10,20,30,NIT-SVALPM,0,,,,,,,,,
PERLND,NIT-SVALPM,NITR,NITR,N1,R,2,10,30,40,NIT-SVALPM,-999,,,,,,,,,
PERLND,NIT-UPIMKMAX,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-UPIMKMAX,-999,,,,,,,,,
PERLND,NIT-UPIMKMAX,NITR,PARAMETERS,KUPNI,R,2,10,10,20,NIT-UPIMKMAX,0,,,,,,,,,
PERLND,NIT-UPIMKMAX,NITR,PARAMETERS,KUPAM,R,2,10,20,30,NIT-UPIMKMAX,0,,,,,,,,,
PERLND,NIT-UPIMKMAX,NITR,PARAMETERS,KIMNI,R,2,10,30,40,NIT-UPIMKMAX,0,,,,,,,,,
PERLND,NIT-UPIMKMAX,NITR,PARAMETERS,KIMAM,R,2,10,40,50,NIT-UPIMKMAX,0,,,,,,,,,
PERLND,NIT-UPIMCSAT,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-UPIMCSAT,0,,,,,,,,,
PERLND,NIT-UPIMCSAT,NITR,PARAMETERS,CSUNI,R,2,10,10,20,NIT-UPIMCSAT,0,,,,,,,,,
PERLND,NIT-UPIMCSAT,NITR,PARAMETERS,CSUAM,R,2,10,20,30,NIT-UPIMCSAT,0,,,,,,,,,
PERLND,NIT-UPIMCSAT,NITR,PARAMETERS,CSINI,R,2,10,30,40,NIT-UPIMCSAT,0,,,,,,,,,
PERLND,NIT-UPIMCSAT,NITR,PARAMETERS,CSIAM,R,2,10,40,50,NIT-UPIMCSAT,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNJAN,R,2,5,10,15,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNFEB,R,2,5,15,20,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNMAR,R,2,5,20,25,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNAPR,R,2,5,25,30,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNMAY,R,2,5,30,35,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNJUN,R,2,5,35,40,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNJUL,R,2,5,40,45,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNAUG,R,2,5,45,50,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNSEP,R,2,5,50,55,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNOCT,R,2,5,55,60,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNNOV,R,2,5,60,65,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPNI,NITR,MONTHLYS,KUNDEC,R,2,5,65,70,MON-NITUPNI,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAJAN,R,2,5,10,15,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAFEB,R,2,5,15,20,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAMAR,R,2,5,20,25,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAAPR,R,2,5,25,30,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAMAY,R,2,5,30,35,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAJUN,R,2,5,35,40,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAJUL,R,2,5,40,45,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAAUG,R,2,5,45,50,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUASEP,R,2,5,50,55,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUAOCT,R,2,5,55,60,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUANOV,R,2,5,60,65,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITUPAM,NITR,MONTHLYS,KUADEC,R,2,5,65,70,MON-NITUPAM,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINJAN,R,2,5,10,15,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINFEB,R,2,5,15,20,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINMAR,R,2,5,20,25,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINAPR,R,2,5,25,30,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINMAY,R,2,5,30,35,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINJUN,R,2,5,35,40,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINJUL,R,2,5,40,45,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINAUG,R,2,5,45,50,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINSEP,R,2,5,50,55,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINOCT,R,2,5,55,60,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINNOV,R,2,5,60,65,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMNI,NITR,MONTHLYS,KINDEC,R,2,5,65,70,MON-NITIMNI,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAJAN,R,2,5,10,15,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAFEB,R,2,5,15,20,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAMAR,R,2,5,20,25,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAAPR,R,2,5,25,30,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAMAY,R,2,5,30,35,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAJUN,R,2,5,35,40,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAJUL,R,2,5,40,45,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAAUG,R,2,5,45,50,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIASEP,R,2,5,50,55,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIAOCT,R,2,5,55,60,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIANOV,R,2,5,60,65,MON-NITIMAM,0,,,,,,,,,
PERLND,MON-NITIMAM,NITR,MONTHLYS,KIADEC,R,2,5,65,70,MON-NITIMAM,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-AMVOLAT,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,SKVOL,R,2,10,10,20,NIT-AMVOLAT,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,UKVOL,R,2,10,20,30,NIT-AMVOLAT,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,LKVOL,R,2,10,30,40,NIT-AMVOLAT,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,AKVOL,R,2,10,40,50,NIT-AMVOLAT,0,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,THVOL,R,2,10,50,60,NIT-AMVOLAT,1.07,,,,,,,,,
PERLND,NIT-AMVOLAT,NITR,PARAMETERS,TRFVOL,R,2,10,60,70,NIT-AMVOLAT,20,,,,,,,,,
PERLND,NIT-YIELD,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-YIELD,20,,,,,,,,,
PERLND,NIT-YIELD,NITR,PARAMETERS,NUPTGT,R,2,10,10,20,NIT-YIELD,0,,,,,,,,,
PERLND,NIT-YIELD,NITR,PARAMETERS,NMXRAT,R,2,10,20,30,NIT-YIELD,1,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NUPT-FR1,1,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUJAN,R,2,5,10,15,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUFEB,R,2,5,15,20,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUMAR,R,2,5,20,25,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUAPR,R,2,5,25,30,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUMAY,R,2,5,30,35,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUJUN,R,2,5,35,40,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUJUL,R,2,5,40,45,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUAUG,R,2,5,45,50,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUSEP,R,2,5,50,55,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUOCT,R,2,5,55,60,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUNOV,R,2,5,60,65,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR1,NITR,MONTHLYS,TNUDEC,R,2,5,65,70,MON-NUPT-FR1,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUJAN,R,2,5,10,15,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUFEB,R,2,5,15,20,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUMAR,R,2,5,20,25,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUAPR,R,2,5,25,30,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUMAY,R,2,5,30,35,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUJUN,R,2,5,35,40,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUJUL,R,2,5,40,45,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUAUG,R,2,5,45,50,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUSEP,R,2,5,50,55,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUOCT,R,2,5,55,60,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUNOV,R,2,5,60,65,MON-NUPT-FR2,0,,,,,,,,,
PERLND,MON-NUPT-FR2,NITR,MONTHLYS,LNUDEC,R,2,5,65,70,MON-NUPT-FR2,0,,,,,,,,,
PERLND,NIT-ORGPM,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-ORGPM,0,,,,,,,,,
PERLND,NIT-ORGPM,NITR,PARAMETERS,KLON,R,2,10,10,20,NIT-ORGPM,1.00E+20,,,,,,,,,
PERLND,NIT-ORGPM,NITR,PARAMETERS,KRON,R,2,10,20,30,NIT-ORGPM,1.00E+20,,,,,,,,,
PERLND,NIT-ORGPM,NITR,PARAMETERS,KONLR,R,2,10,30,40,NIT-ORGPM,0,,,,,,,,,
PERLND,NIT-ORGPM,NITR,PARAMETERS,THNLR,R,2,10,40,50,NIT-ORGPM,1.07,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-BGPLRET,1.07,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,SKPRBN,R,2,10,10,20,NIT-BGPLRET,0,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,UKPRBN,R,2,10,20,30,NIT-BGPLRET,0,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,LKPRBN,R,2,10,30,40,NIT-BGPLRET,0,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,AKPRBN,R,2,10,40,50,NIT-BGPLRET,0,,,,,,,,,
PERLND,NIT-BGPLRET,NITR,PARAMETERS,BGPRFR,R,2,10,50,60,NIT-BGPLRET,0,,,,,,,,,
PERLND,NIT-AGPLRET,NITR,PARAMETERS,OPNID,C,2,8,2,10,NIT-AGPLRET,0,,,,,,,,,
PERLND,NIT-AGPLRET,NITR,PARAMETERS,AGKPRN,R,2,10,10,20,NIT-AGPLRET,0,,,,,,,,,
PERLND,NIT-AGPLRET,NITR,PARAMETERS,SKPRLN,R,2,10,20,30,NIT-AGPLRET,0,,,,,,,,,
PERLND,NIT-AGPLRET,NITR,PARAMETERS,UKPRLN,R,2,10,30,40,NIT-AGPLRET,0,,,,,,,,,
PERLND,NIT-AGPLRET,NITR,PARAMETERS,LINPRF,R,2,10,40,50,NIT-AGPLRET,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRJAN,R,2,5,10,15,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRFEB,R,2,5,15,20,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRMAR,R,2,5,20,25,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRAPR,R,2,5,25,30,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRMAY,R,2,5,30,35,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRJUN,R,2,5,35,40,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRJUL,R,2,5,40,45,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRAUG,R,2,5,45,50,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRSEP,R,2,5,50,55,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNROCT,R,2,5,55,60,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRNOV,R,2,5,60,65,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETBG,NITR,MONTHLYS,BNRDEC,R,2,5,65,70,MON-NPRETBG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRJAN,R,2,5,10,15,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRFEB,R,2,5,15,20,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRMAR,R,2,5,20,25,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRAPR,R,2,5,25,30,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRMAY,R,2,5,30,35,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRJUN,R,2,5,35,40,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRJUL,R,2,5,40,45,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRAUG,R,2,5,45,50,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRSEP,R,2,5,50,55,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANROCT,R,2,5,55,60,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRNOV,R,2,5,60,65,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETAG,NITR,MONTHLYS,ANRDEC,R,2,5,65,70,MON-NPRETAG,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,OPNID,C,2,8,2,10,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRJAN,R,2,5,10,15,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRFEB,R,2,5,15,20,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRMAR,R,2,5,20,25,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRAPR,R,2,5,25,30,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRMAY,R,2,5,30,35,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRJUN,R,2,5,35,40,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRJUL,R,2,5,40,45,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRAUG,R,2,5,45,50,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRSEP,R,2,5,50,55,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNROCT,R,2,5,55,60,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRNOV,R,2,5,60,65,MON-NPRETLI,0,,,,,,,,,
PERLND,MON-NPRETLI,NITR,MONTHLYS,LNRDEC,R,2,5,65,70,MON-NPRETLI,0,,,,,,,,,
